relative_seconds,direction,src,src_port,dst,dst_port,udp_payload_bytes,captured_frame_bytes
61.955903,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,48,90
61.967472,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
61.971465,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,608,650
61.984159,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
61.985896,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,316,358
62.002372,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,50,92
62.003066,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,118,160
62.015239,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
62.019143,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,92,134
62.027958,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
62.036376,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,77,119
62.045941,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,48,90
62.052914,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,102,144
62.062925,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
62.069451,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,77,119
62.084094,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
62.085422,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,98,140
62.091616,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,49,91
62.103513,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,70,112
62.113218,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
62.118770,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,107,149
62.134315,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,49,91
62.136705,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,85,127
62.144950,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
62.152502,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,90,132
62.159529,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
62.170743,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,82,124
62.182947,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,49,91
62.186052,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,144,186
62.197238,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
62.203332,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,104,146
62.219410,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
62.219539,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,102,144
62.227761,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,48,90
62.238461,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,133,175
62.248627,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
62.252395,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,95,137
62.258214,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
62.267683,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,49,91
62.270349,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,93,135
62.278327,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,9,51
62.286803,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,112,154
62.297394,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
62.303666,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,82,124
62.320357,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,156,198
62.320821,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,63,105
62.331387,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
62.337317,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,70,112
62.349135,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
62.353102,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,74,116
62.366853,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,48,90
62.371026,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,124,166
62.387031,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,306,348
62.390888,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
62.400588,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
62.404403,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,174,216
62.409622,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,48,90
62.418209,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
62.420467,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,213,255
62.428742,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
62.437800,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,197,239
62.446425,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
62.453724,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,95,137
62.454952,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,48,90
62.464323,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
62.471261,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,123,165
62.476489,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,202,244
62.486061,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,72,114
62.487471,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,92,134
62.494586,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
62.504763,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,114,156
62.512720,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
62.520979,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,208,250
62.533049,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,71,113
62.538111,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,94,136
62.554345,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,89,131
62.557043,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
62.566458,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
62.571394,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,117,159
62.576440,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,72,114
62.585973,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
62.587727,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,76,118
62.597508,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,153,195
62.604569,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,88,130
62.620938,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,72,114
62.621078,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,121,163
62.632081,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
62.638552,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,105,147
62.651699,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,27,69
62.654334,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,84,126
62.661069,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,49,91
62.672383,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,110,152
62.682389,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
62.687683,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,73,115
62.699561,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
62.705317,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,104,146
62.709098,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,49,91
62.717782,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
62.721269,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,105,147
62.726201,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,73,115
62.737353,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
62.738757,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,74,116
62.747408,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
62.754808,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,92,134
62.765606,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
62.772398,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,102,144
62.774486,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,73,115
62.783440,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
62.788264,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,96,138
62.803720,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
62.805839,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,73,115
62.812799,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
62.821854,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,84,126
62.822072,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,103,145
62.831281,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
62.839403,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,73,115
62.850071,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
62.855280,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,87,129
62.867398,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,74,116
62.874274,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,108,150
62.888587,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
62.889449,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,107,149
62.898490,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
62.907094,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,54,96
62.916106,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,49,91
62.922894,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,92,134
62.933276,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
62.939810,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,51,93
62.954404,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
62.956806,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,53,95
62.963594,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,49,91
62.973808,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,80,122
62.983937,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,9,51
62.989064,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,51,93
63.003763,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
63.007195,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,107,149
63.013494,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,48,90
63.023365,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,80,122
63.024426,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
63.037432,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
63.040177,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,51,93
63.051081,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
63.057440,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,55,97
63.059722,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,48,90
63.068265,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
63.074047,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,84,126
63.086938,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
63.089418,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,77,119
63.096329,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
63.104177,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,49,91
63.107504,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,95,137
63.123202,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
63.123324,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,85,127
63.133606,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
63.140790,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,98,140
63.150511,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,48,90
63.156590,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,55,97
63.167681,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
63.174363,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,88,130
63.185647,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
63.190468,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,56,98
63.195720,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,49,91
63.204159,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
63.207354,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,53,95
63.223874,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
63.224724,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,90,132
63.234704,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
63.241303,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,69,111
63.243917,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,48,90
63.257082,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,55,97
63.257089,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
63.265919,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
63.274943,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,89,131
63.281921,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
63.290462,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,47,89
63.291206,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,56,98
63.298795,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
63.308452,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,57,99
63.314377,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,24,66
63.323849,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,87,129
63.330931,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
63.338746,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,49,91
63.341585,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,60,102
63.347455,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
63.357405,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,79,121
63.364068,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
63.375925,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,86,128
63.381899,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,49,91
63.390884,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,50,92
63.398153,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
63.407998,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,88,130
63.415806,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
63.424273,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,86,128
63.424863,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,49,91
63.433395,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
63.441896,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,49,91
63.452293,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
63.457461,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,61,103
63.470884,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,49,91
63.475061,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,100,142
63.487811,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
63.490965,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,52,94
63.497370,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
63.508813,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,60,102
63.515445,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,49,91
63.524538,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,89,131
63.532505,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
63.542207,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,49,91
63.550484,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
63.558079,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,62,104
63.558300,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,49,91
63.566830,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
63.575784,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,107,149
63.583185,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
63.591832,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,111,153
63.600841,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,49,91
63.609343,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,66,108
63.616125,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
63.625271,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,88,130
63.634023,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
63.641932,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,49,91
63.643166,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,51,93
63.651507,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
63.658796,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,59,101
63.659474,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,72,114
63.668489,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
63.675977,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,100,142
63.684973,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
63.692248,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,49,91
63.701534,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,49,91
63.709473,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,65,107
63.717854,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
63.725615,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,73,115
63.734286,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
63.742818,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,72,114
63.742986,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,50,92
63.751749,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
63.759060,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,82,124
63.759811,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,100,142
63.768589,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
63.776416,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,77,119
63.779402,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,98,140
63.786701,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
63.792548,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,52,94
63.795144,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,100,142
63.803270,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
63.810100,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,55,97
63.818608,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,25,67
63.826337,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,76,118
63.835429,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
63.843106,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,73,115
63.843716,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,50,92
63.851958,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
63.859362,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,71,113
63.869257,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
63.877328,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,83,125
63.885849,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,72,114
63.892893,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,50,92
63.902781,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
63.910562,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,48,90
63.919357,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
63.926666,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,89,131
63.927840,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,72,114
63.936701,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
63.943775,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,52,94
63.951964,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
63.959685,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,49,91
63.969012,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,48,90
63.979076,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,81,123
63.985347,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
63.993521,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,51,93
64.004081,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
64.010935,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,48,90
64.012432,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,47,89
64.023276,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,9,51
64.027168,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,124,166
64.035274,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
64.043976,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,52,94
64.052562,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,48,90
64.060506,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,62,104
64.068658,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
64.078757,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,82,124
64.083777,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
64.094006,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,49,91
64.094905,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,51,93
64.102793,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
64.112178,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,102,144
64.122823,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
64.127297,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,76,118
64.140797,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,47,89
64.144715,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,62,104
64.154740,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
64.161852,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,67,109
64.171992,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
64.178179,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,81,123
64.185607,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,215,257
64.195051,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,70,112
64.195675,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,72,114
64.204275,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
64.211764,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,56,98
64.219367,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
64.228568,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,171,213
64.237769,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,70,112
64.245538,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,204,246
64.259450,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
64.262109,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,56,98
64.271919,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
64.280521,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,207,249
64.280668,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,72,114
64.289008,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
